example_no,annotator_id,conv_id,prev_agent,prev_user,agent,user,bot,is_abuse.1,is_abuse.0,is_abuse.-1,is_abuse.-2,is_abuse.-3,type.ableism,type.homophobic,type.intellectual,type.racist,type.sexist,type.sex_harassment,type.transphobic,target.generalised,target.individual,target.system,direction.explicit,direction.implicit
0,Annotator 1,123,x,x,x,"RT @"There's letters on the wall, that makes the teacher a communist pedophile groomer trying to make your kid a gay trans democrat!" https://t.co/uLMenwoSg5",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @gendertoads: smoking weef is so gay.  oh it’s a hyrbid what’s it a hybrid of. penis and balls?",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @SophiaCaptions: Do you dress up just to play with yourself? #Sissy #SissyCaptions #Femboy https://t.co/MyCayFCWXi",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"Fil-Am pride.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"@BluntStatement Bruce and Butch Thompson had to go over his head to get funding for their upgrades from what I heard.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @shuiffy: happy pride month to these two!!! #原神 #GenshinImpact #Dehya #Dunyarzad https://t.co/QBUlqLCqlU",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"i need more fag friendz",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @She’s getting face fucked with a BBC of this size and you expect her to comeback to your useless pathetic pink little clitty dick? 🤣  Watching this is already melting your sissy brain, I’m sure of that 🤣 https://t.co/XVQqBBsMsY",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @philchoart: POOF! #Nightcrawler #KurtWagner #XMen https://t.co/GA1dbQfBpA",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @Full sex video #onlyfans  https://t.co/0Y4AUleYJl https://t.co/0Y4AUleYJl  ... @TsPornstarsXXX @TS_PlayAround @Pic_poster @NAUGHTIESTGUYY @Maddiewasmatty @TsQueen_Diana @Sissy_Trainers @BustaNutCams @Travel4TG @HungTsLover3 @Only2Ts @HotDick_Chicks @trans_lesbo @AlaskaHotmess https://t.co/enkxGJKVkw",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"Watch it grow 🔥💦 #shemale #shemaleboner #boner #sissy https://t.co/bwoEV2N5NP",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @GaySexManual2: So hot when a straight guy gets stoned and lets a cocksucker blow him for the first time! https://t.co/vegX24CyoO",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"@findomg0d Good fag😅",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"Any other lower than low subs wanna get used? @MasterJockPromo @FOOTMASTERSRT @AlphaMaleWorld1 @AlphasofFindom @MASTER_UPDATES @rt4dom @rt_slave_ma @findominfluence @PromoRTpig #gaysub #gaysubmission #gayslave #gaykink #gaybdsm #bdsmboy #cocksucker #gayfetish #findom #finsub https://t.co/4x5Yc2OnSi",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"How’s your fag? Static",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"Can't say "gay," in Fla., learn CRT or read swelling #'s of banned books while lib politicians make it a crime to put gun images on child clothing &amp; punitively tax gun &amp; ammo sales, 1K% HR 8051?  Moving constitutional rights to revocable privilège is a huge mistake.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @Mommy's sissy training can be intensive, especially the potty untraining! Days start with padding up in pastel waddle-worthy pamps, then comes laxative-laced tea and pastries a'plenty until you can't eat one more bite, and then comes the spiral and mommy's encouraging voice...",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @HERE I AM READY FOR 4/5 HOT HUNG GREEDY FUCKNG NASTY MEN/BOYZ TO COME OVER ,TAKE POSITIONS TO USE ME AS A MUSCLE FEAST  TO PLAY SUCKLE KICK BEAT FIST FUCK CUM PISS , WORK ME OVER!!! THIS MUTHERFUCKER IS BUILT FOR FUCKNG ABUSE , A CUM COLLECTING NASTY DIRTY FAG https://t.co/wSMz8G3ufH",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @Bluebelle_sheep: Pride flags but the lines aren't straight https://t.co/FPJTzLpNXf",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @Discover ASEAN facebook:  "🇹🇭 | Congratulations LISA MANOBAN for winning "Best K-POP" at the VMA. LISA becomes the first K-Pop soloist in history to win an award at the VMAs. Southeast Asian pride✨🌾" https://t.co/ISFVkKznud",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @“The Plumber” new at: https://t.co/0b9pJDRN92 with: @RafaelAlencarUS @nate_stetsonx #cocksucker #blowjob https://t.co/MCE1xAx32N",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @Being a sissy in chastity increases the levels of humiliation and degradation while giving me exactly what i need — to be dominated, degraded, and put in my place 💋 https://t.co/IIeY9a5IN0",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"This Jihyo fancam is so close to reach 1 million views! While waiting for our best performer to return to music shows let's stream! https://t.co/catVviOHLd  Another one is close to 3M !! https://t.co/U9WF8oVIhB  #JIHYO Comments on here give me so much pride, like zero toxicity 🥺",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"And, to be clear, Trump's most proud followers think homosexuality should be eradicated. As in they think they should be able to literally kill gay people. They say it loud and proud. All of a sudden people want to talk about their feelings and "Why you so mean." IDK BABE.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"@MigunaMiguna @RailaOdinga @IEBCKenya @WChebukati Can pride allow him? your guess is good as mine.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"Let whiny, sissy voiced Kushner speak a lot on TV.   NO WAY couch potato MAGA is going to go to CIVIL WAR over that crook!!! Same for Stephen Miller.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"@BaneowoTTV fag thinks hes good by getting 13-0 on a unranked 🤣🤣🤣",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @When a friend is horny, you give them your throat 😜 😈🍆  #gay #nsfwtwt #nsfwtw #bigcock #bigdickgay #bigdick #cocksucker #gaynsfw #facefuck #throatfuck #deepthroat https://t.co/KK0DqKWKfT",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"@poof_eth Ser pleas stop… my eyes are hurting",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @alex_schwul_gay: sexy feet of man to enjoy is horny👣👅👅👄🔥 https://t.co/yvAng02xFH",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @incorrectmrdrs: marlene: james… i’m a lesbian  james: oh, cool! on your mum’s side or your dad’s?",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"@vmkookly no cuz wtf i was putting in my info while it was in my cart AND POOF???",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @Looks like your gf is running a bit late🤭~ 🍆♠️❤ #nsfwtwt #whiteboy #femboy #sissy #bnwo #chastity #bbc #pussyfree #blackowned #saynotowhiteboys #blacked #interracial #gooning #gooner #QoS #snowbunny #cuck #cuckold #beta #nsfw #gay #breedblack   https://t.co/1ZgHs6tNYz",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @_isabelarts: Just set a reserve of 2E for “Swallowing my pride” on @SuperRare 💎 https://t.co/2RxTl5qMFJ",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"Instead of showcasing police forces, Pride should be a place where the entire LGBTQ+ community can come together in safety, especially those marginalised by the state. We wrote this ahead of Belfast Pride in July - Pride is a protest after all. [2/2]  https://t.co/Z9wjyHviyJ",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @These are my favorite comfy socks!!   • femdom findom finsub footsub feetpics comfysocks socks humiliation beta footslave paypig cashcow cuckqueen cuckold cuck simp sub walletdrainer whalesub humanATM walkingATM loser sissy chasity pigs pup • https://t.co/8SOTFpUhn5",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @as a straight person i feel so unwelcome on pjsekaitwt bc all anyone talks about is gay gay gay. i feel like if i tell anyone im straight theyll get mad at me. i feel like an outcast simply for being straight. i wish pjsekaitwt didnt make everything about being homosexual like tf",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"@GeorgePitner Poof everyone forgot about it…..",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"@Aryan_atm @slip_nd_bang @bjpenndotcom Says a batty boy 😎",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @daddydongking: Cock worship and sissy degradation   🔽Links to full video in comments🔽 https://t.co/k65pJ3m62u",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @Last month's Patreon Sequence Poll Winner:  Katsuki Bakugo TG/Hyperbimbo/Cowgirl TF  Hope you like it! https://t.co/JJIuUawjka  #MyHeroAcademia #katsukibakugou #breastexpansion #assexpansion #bignipples #longnipples #multinipples #cowgirl #hyperbimbofication #genderbender https://t.co/YDqklsNgFC",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @lesbo_artemis: 'lesbians' who hate the word lesbian need to be studied because what on earth is all this... https://t.co/6HfuaI4WdK",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @Our flag is our pride!  On the occasion of #TMCPFoundationDay, our State President Shri Subrata Bakshi, @WBTMCPofficial President @TrinankurWBTMCP and other leaders hoisted the flag.  Special moments 👇 https://t.co/SSQRgivbbl",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @quackitittie: Photo of poof’s typo before he sees it @Poofesure https://t.co/7iXn9howOB",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @Studying for the Bar exam now means striking out the part on the right to abortion. Gone. Poof. Like it never existed, for all future lawyers. https://t.co/zHO3okJXAu",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @alex_schwul_gay: He enjoys his slave😈🥵 https://t.co/Da9RY9mI18",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"@JuliaMorales How our bullpen has numbers like it does after an outing like tonight is beyond me...and for Dusty to sit there and let it happen!   All that work Urquidy did... *poof*",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"always the 1st thought to ignore such 'so-called woke 7th sensed dfs' but it becomes mandatory to show them their place often! such a derogatory tweet on a filmmaker like ARM who is a pride of Tamil cinema &amp; who gave a lineage of directors..he's a fan V-series of films &amp; it shows",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"@Charaname42 Ye Kim can show Harry the basic ropes and help out but he's still the more experienced homosexual 🔥😉🔥",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @your_sissy_Lucy: Hands free sissygasm + self facial at its best. Shut up and take her as example. https://t.co/4QUNLufB6N",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @sissy_rebbeca: All extended xxx",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"@elonmusk This individual, with such asinine cognitive function, is the wealthiest person on the planet.  This should tell us everything we need to know about homo sapiens.   If this is the vanguard of wealth and profit, start putting your affairs in order.   We're f*cked.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"penis four twenty is a big fan of lesbian bagel",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @Knnnp_: Poof! And he is gone  #dreamsmpfanart #ghostburfanart #wilbursootfanart https://t.co/K5XI3IAA1h",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @The west and its people, conservative or liberal, straight or gay, muslim or jewish, black or white, have played an enormous role in the continuing decimation of the global south by way of their participation in fuelling their economies through systems that harm the planet, us.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @runxforest_Art: *POOF* 🍃 Clay is now a ram 🐏 #RAMMONTH https://t.co/RliYKGnQNL",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"Sensual Sex Playdate with Lesbo BFFs Shalina Devine and Anissa Kate GP2424 Shalina De... https://t.co/uxyqOUsDSM https://t.co/UWCx6sKzUc",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @The only way to get to know your new stepsister!  #nsfwtwt #nsfw  #milf #cum #tits #sissy #goon #porn #wankchat https://t.co/J8bwidyfBu",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"@MistressBell04 Sissy",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @alex_schwul_gay: He gladly submits to the two and enjoys this horny situation to the fullest🥵🦶👣👅🐖🤤 https://t.co/ND312D22HD",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"@fag_bnwo girl",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"@JVStalin2100 @homosexual_fae @P0liticsEnjoyer just search for Advice to a Friend on Choosing a Mistress",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"I’m confused why are they more pride stuff if it isn’t pride month?",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"@LuisGra69333478 @Duo_Maxxwell @PeterSchiff It’s reality. Congress isn’t going to disappear and go poof. In life you usually have to come to terms with what is reality and pick a side. Screaming into the void actually accomplishes less.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"bro i climb on deez rocks. and poof its all better :)",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @Is this how you play #DDR ?🤔 Might need someone to come help me😊💗😘 #gamergirl #trans #ts #cd #bbw #BBWTexas #dfwmeetup #dfwfreakz #DallasTS #sissy #femboy #dancing #nsfwtw #gaymer #gayteen #streamer #slut #gay #horny #arcadeGaming #thicc #puta #bigbootytrans #bigbooty #LGBTQ https://t.co/QfRBUg8cfn",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"riled up bec my salary about to go poof once again why tf is it so hard to save in this mf economy",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @alex_schwul_gay: He likes it when two hot guys lick his feet at once😋🦶👣👅🐖🔥 https://t.co/7FW2nbsAsv",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"I don’t know why I bother putting my time into something that results in time wasters and broke bitches, you’ll only get my attention from tribute from now on. 🙂  £LittleDincess   Findom Finsubs Paypig HumanATM Whalesub MistressWorship beta sissy Cuck loser FinD FinS WalletDrain",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"So I've lived life being seen and unseen for my queerness and have arrived after many years of closeting and pride.. to being unlabeled. I see this for what it is. Messy. Life is f***ing messy. There is no black and white in this.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @LWJ has been looking for his little black bunny, Red, for hours. He's way past worried and well on his way to freaking out  But as he looks under his bed for the millionth time, he sees a little black poof of a tail sticking out from behind his memory box",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"@liamgallagher Do ya wipe your arse with ya left or ya right batty boy?",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @TestOfTempest: If you're okay with saying Snoop Dog you can say a transperson's chosen name too.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @Drop a fag butt in the street and get fined £80. Dump millions of gallons of sewage in the river and the Tories will vote to let you keep doing it.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @Que_Hill: Pride… is a killer of what could be",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @24shailesh: #DelhiGovtSchools are the pride of Delhi!  #Delhi #DelhiEducationModel https://t.co/koHKOW5s5M",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"@DIVALUSTAR @danielmarx585 Nel, pinche guey 😡",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @This obedient boy knows how to make #daddy's cock really hard 😏🍆 @Max__Ross_  Follow my #onlyfans channel and you will see how cool I pounded his #ass and how he rode my thick #cock 🤤  #twink #blowjob #cocksucker  https://t.co/u42AvjhuvC https://t.co/fQqtQ61nV5",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"@GrasmansRB Homosexual meetup!!!!",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"Day 227: What does this image do for you? #FudgePacker https://t.co/u9fmOfeiFv",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @Cherish every drop fag. #cum #piss #swallow #gay #slave #gayslave #slavetraining #gayslavetraining #yellowhankie https://t.co/s5750NwRPv",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @When can I have this again! and who wants it next!!😋😋😋  rt &amp; Like for more 😋😋  #gay #gayboy #gaynaked #nakedmen #penis #dick #porn #gayporn #cock #sex #gaysex #bigdick #uncut   #horny #cum #ass #fuck #gayfucking #balls #gaydick #vers #bottom #latinbottom #atl https://t.co/1wY7HZzPmN",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @Kicking lesbians out of a pride parade is homophobic no matter how many of you heterosexuals with gender dysphoria say it isn’t.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @Pride for the whole nation. People trust him so much. Raised 500 crores + for flood relief in just a few hours ♥️ #murshad https://t.co/CSCNkyxbuf",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @gooood morning betas🥱 i am STILL not feeling great, so sad. buy me a coffee or $end for me to do some online shopping. you know that wallet of yours is mine❤️‍🔥   Findom paypig walletsub raceplay rtgame joi cei sph humiliation task wedgie task sissy training cashcow",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @cheetogrito: The ISAC director yelled "Momo" but she heard "homo" and went with it",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @sasyk_: “everyone in sandman is gay” well, it’s neil GAIMAN, not neil STRAIGHTMAN",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @queenperrypopp: The director yelled fag but he heard gag and just went with it https://t.co/0vm8JLJa79",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"So in lesbo relationships both get gifts today😂😂",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"@bretondemerde @Eul_Dudule Tapette",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @privateGHmaine: cum drop #cum #cocksucker #cock #gloryhole #poppers 90+videos https://t.co/SApCFIdg8R https://t.co/qrOprgUIhq",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @alex_schwul_gay: Directly in the club he licks his new acquaintance from horniness the feet👣👅👅😋💋🤤 https://t.co/r3aY6IhTVk",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @OhDangDoof: When the cashier girl does the Ghibli poof but not where you expect it https://t.co/EucEWNc7IX",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @FOLLOW &amp; RETWEET 🙏🏼 One of my favorite cocks 🔥🍆 Love this hung white daddy #gaydadson #gayporn #gayoral #cocksucker #deepthroat #throatfuck #facefuck #gaydaddydick #gayvid #gaysucker #gaydominant #submissive #bigcock #hung #garganta #facefucking  #gaydeepthroat #mamador #pinga https://t.co/ygyuj4n9UY",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @Goddess_susan10: Retweet sissy 🌸👗😈😈💄🍆🍆💋🍑👙💦💦👠🍑🍑👙🍆💋💄🍆👙👙🍑💋💄👗👗🌸😈💄👗🌸😈💄🍆💋💋👙👙🍑👠💦💦🍑🍑🍆🍆 https://t.co/xgvO8IrPPk",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @I’m sitting in the ICU because my kid just tried to end her life for the 3rd time in 2 years. Ask me if I care about banning books and pride flags. Ask me if I care about litter boxes that don’t exist at school. I just want my kid to survive long enough to graduate. That’s all.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"RT @steffi_sissy: Oops I was a horny naughty sissy gurl last night 🤭💦 https://t.co/wrdlJWwfBe",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Annotator 1,123,x,x,x,"@SCSK_podcast For our American friends  Fag = cigarette.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
